Tokens,Tags,Polarities
"['فندق', 'سيئ', 'ندمت', 'علي', 'اختياري', 'لهذا', 'الفندق', 'اسوء', 'فندق', 'نزلت', 'به', '.', 'الطعام', 'لا', 'يوجد', 'به', 'اي', 'تنوعا', 'الصنف', 'الذي', 'ينفذ', 'نادرا', 'ما', 'تجده', 'مره', 'اخري', 'الا', 'اذا', 'كان', 'رز', 'او', 'مكرونه', '.', 'تقف', 'طابور', 'طويل', 'من', 'اجل', 'شيء', 'تافه', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['المشروبات', 'جيده', '.', 'النظافه', 'مروعه', 'النمل', 'في', 'كل', 'مكان', 'كما', 'وجدت', 'برصا', 'في', 'الغرفه', '.', 'حمامات', 'السباحه', 'جيده', '.', 'الموظفون', 'ودودون', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 1, 0, 0]","[1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, 1, 1, -1, -1, 2, -1, -1]"
"['افضل', 'بكثير', 'لقد', 'ذهبت', 'الي', 'فندق', 'ريو', 'منذ', 'افتتاحه', 'لاول', 'مره', 'هو', 'لا', 'يزال', 'جيدا', 'و', 'في', 'تحسن', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['.', 'يجري', 'تجديد', 'الغرف', '،', 'بقيت', 'في', 'الطابق', '8', 'وهو', 'لغير', 'المدخين', '!', 'يجب', 'البقاء', 'فيه', 'في', 'الصين', '،', 'و', 'الغرف', 'ناصعه', 'و', 'الموظفون', 'متعاونون', 'للغايه', '.', 'الافطار', 'علي', 'حد', 'سواء', 'غربي', 'و', 'صيني', '،', 'ولكن', 'الاختيار', 'جيد', 'جدا', '.', 'موظفو', 'الاستقبال', 'و', 'الباب', 'مساعدون', 'جدا', 'و', 'مستعدون', 'دائما', 'للمساعده', '.', 'الموقع', 'مركزي', 'جدا', 'و', 'يستحق', 'البقاء', '.', 'مبروك', 'للاداره', '.']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['نظافه', 'وراحه', 'اعجبني', 'تعامل', 'الموظفين', 'ونظافه', 'الغرفه', 'وعصير', 'البرتقال', 'والخصوصيه', 'ووجود', 'الواي', 'فاي', 'وجود', 'لحم', 'الخنزير', 'في', 'البوفيه', 'امر', 'مؤسف', '.', '.', 'مع', 'انه', 'لا', 'احد', 'يتضرر', 'من', 'عدم', 'وجوده', 'بينما', 'يعتبر', 'وجود', 'الخنزير', 'من', 'الامور', 'السلبيه', 'بالنسبه', 'لنا']","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, 2, -1, 2, -1, -1, -1, -1, 2, 2, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['افضل', 'مكان', 'في', 'دهب', 'لا', 'تتوقع', 'فندق', 'كبير', '.', 'انه', 'فندق', 'B', '_', 'B', 'صغير', 'يحتوي', 'علي', '7', 'غرف', 'فقط', '،', 'ولكنه', 'يقع', 'في', 'وسط', 'دهب', '.']","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, 2, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['كما', 'يمكنهم', 'توفير', 'سيارات', 'الاجره', 'من', 'والي', 'المطار', 'باسعار', 'ارخص', 'بكثير', 'من', 'اسعار', 'المطار']","[0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, 2, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['غذاء', 'رائع', 'وموقع', 'ممتاز', '.', '.', 'ولكن', 'كالعاده', 'الغرف', 'صغيره', 'مثل', 'بقيه', 'فنادق', 'اوزونقول', 'تكون', 'الغرف', 'عاديه', 'وصغيره', 'نسبيا', '.', '.', 'موقع', 'الفندق', 'رائع', 'قريب', 'من', 'البحيره', 'والنهر', '.', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[2, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1]"
"['الطعام', 'رائع', 'ولذيذ', 'وهناك', 'جلسات', 'شاي', 'في', 'الخارج', 'كانت', 'مغلقه', 'نظرا', 'لبروده', 'الطقس', 'في', 'شهر', 'ابريل', 'لذلك', 'افضل', 'اوقات', 'السنه', 'هي', 'الفتره', 'بين', 'مايو', '-', 'اكتوبر', 'حيث', 'فصل', 'الربيع', 'لم', 'اظطر', 'الي', 'الحجز', 'عن', 'طريق', 'الانترنت', 'لان', 'الفتره', 'ليست', 'ذروه', 'الموسم']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['وكان', 'الافطار', 'جيد', 'حقا', 'مع', 'الكثير', 'من', 'الاختيارات', 'المتوفره', '.', 'والشكوي', 'الوحيده', 'كانت', 'بسبب', 'المصاعد', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1]"
"['الافضل', 'قطعا', '!', '!', 'موقع', 'رائع', '،', 'شاطئ', 'استثنائي', '،', 'غرف', 'نظيفه', 'مع', 'كل', 'وسائل', 'الراحه', '،', 'فريق', 'عمل', 'محترف', 'جدا', '،', 'مطعم', 'جيد', 'جدا', 'جدا', 'جدا', '،', 'منتجع', 'صحي', 'لا', 'يقاوم', 'مع', 'اطلاله', 'مذهله', 'علي', 'البحر', '!', '!', '!', '!', '!', '!', '!', '!']","[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, 2, -1, -1, 1, -1, -1, 2, -1, -1, -1, -1, -1, -1, 2, 2, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['مكان', 'رائع', 'ترحيب', 'ودود', 'ينتظرك']","[1, 0, 1, 0, 0]","[2, -1, 2, -1, -1]"
"['غرف', 'لطيفه', '،', 'علي', 'الرغم', 'من', 'وجود', 'اماكن', 'قديمه', 'بعض', 'الشيء', '-', 'سرير', 'مريح', ',', 'بسكويت', 'شورتبريد', 'محلي', 'الصنع', '،', 'مجموعه', 'مختاره', 'من', 'الشاي', '.', '.', '.', '.', 'كلها', 'جيده', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['الافطار', 'كان', 'ممتازا', '.']","[1, 0, 0, 0]","[2, -1, -1, -1]"
"['الفندق', 'رائع', 'جدا', 'بمعني', 'الكلمه', 'و', 'قريب', 'من', 'الحرم', 'المكي', 'الشريف', 'و', 'يطل', 'عليه']","[1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0]","[2, -1, -1, -1, -1, -1, -1, -1, 2, 2, 2, -1, -1, -1]"
"['الاكل', 'لذيذ', 'و', 'طيب', 'ممتاز', 'القائمه', 'ليست', 'متنوعه', 'جدا']","[1, 0, 0, 0, 0, 1, 0, 0, 0]","[2, -1, -1, -1, -1, 0, -1, -1, -1]"
"['المكان', 'نظيف', 'اجراءات', 'الدخول', 'و', 'الخروج', 'كانت', 'سلسه']","[1, 0, 1, 2, 2, 2, 0, 0]","[2, -1, 2, 2, 2, 2, -1, -1]"
"['حريصين', 'علي', 'رضي', 'النزيل', 'خدمه', 'الغرف', 'نوعا', 'ما', 'ممتازه', 'ولكن', 'ليست', 'سريعه', 'طبعا', 'مع', 'ملاحظه', 'ان', 'الفندق', 'ممتلئ']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[-1, -1, -1, -1, 2, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1]"
"['تقوس', 'السرير', 'كان', 'مزعج', 'جدا', '،']","[0, 1, 0, 0, 0, 0]","[-1, 0, -1, -1, -1, -1]"
"['وجود', 'ضوضاء', 'في', 'الممرات', 'واصوات', 'اطفال', 'اثناء', 'الليل', '،']","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['عدم', 'توفر', 'خدمه', 'مواقف', 'للسيارات']","[0, 0, 0, 1, 2]","[-1, -1, -1, 0, 0]"
"['الموقع', 'فقط', 'علي', 'ان', 'المبني', 'من', 'الخارج', 'يبدو', 'حديثا', 'لكن', 'علي', 'العكس', 'تماما', 'من', 'الداخل', 'الكتابات', 'علي', 'الجدران', '،', 'موكيت', 'الممرات', 'ذو', 'رائحه', 'كريهه', 'السكن', 'في', 'الدور', 'الرابع', 'مرهق', 'للغايه', 'حيث', 'لا', 'يوجد', 'مصعد', 'والدور', 'الاول', 'والثاني', 'لغير', 'غرف', 'الفندق', '.', 'يبدو', 'قديما', 'كان', 'الافضل', '.', 'بالنسبه', 'للموقع', 'الافضل', 'في', 'مدينه', 'شيان', 'كلها', 'وكذلك', 'السعر', 'ايضا', 'لا', 'انصح', 'به']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1]"
"['افضل', 'فندق', 'في', 'الغردقه', 'بجد', 'فندق', 'من', 'اجمل', 'فنادق', 'الغردقه', 'من', 'حيث', 'الخدمه', 'الرائعه', 'ولاصطف', 'الرائع', 'من', 'اكتر', 'الاماكن', 'الجميله', 'الي', 'ممكن', 'ترتاح', 'فيها', 'وتستمتع', 'بجمال', 'الفندق', 'فيها', 'في', 'الغردقه', 'بجد', 'احسن', 'فندق', 'تقدر', 'تقضي', 'اجازتك', 'فيه', 'وعمرك', 'ماهتفكر', 'في', 'اماكن', 'ترتاح', 'وتستمتع', 'فيه', 'الا', 'فندق', 'هيلتون', 'بلازا', 'الف', 'شكر', 'لاصطف', 'هيلتون', 'من', 'حيث', 'الاكل', 'والشرب', 'والخدمه', 'السريعه', 'وحب', 'الاصطف', 'وولائه', 'للماكن', 'بجد', 'شكرا', 'لفندق', 'هيلتون']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['مثالي', 'ذهبنا', 'الي', 'فندق', 'صغير', 'في', 'اغسطس', '.']","[0, 0, 0, 1, 0, 0, 0, 0]","[-1, -1, -1, 2, -1, -1, -1, -1]"
"['الغرف', 'كانت', 'نظيفه', '،']","[1, 0, 0, 0]","[2, -1, -1, -1]"
"['و', 'الطعام', 'كان', 'جيدا', '.', 'تستطيع', 'ان', 'تاكل', 'اي', 'شيء', 'هناك', '.', 'عاده', 'يقولون', 'ان', 'اكل', 'الفواكه', 'سوف', 'تجعلك', 'مريضا', 'لكننا', 'قابلنا', 'زوجين', 'من', 'النزلاء', 'و', 'لم', 'يمرض', 'احدهم', '!']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['العاملون', 'بالفندق', 'كانوا', 'ودودين', 'و', 'يفعلوا', 'اي', 'شيء', 'للاهتمام', 'بك', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['يوجد', 'هناك', 'العديد', 'من', 'كراسي', 'الاستلقاء', 'في', 'الشمس', '.', 'لقد', 'كانت', 'عطله', 'لطيفه', 'حقا', '!', '!', 'بالتاكيد', 'سوف', 'نعود', 'مجددا', 'لهذا', 'الفندق', '.']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, 2, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['احب', 'ان', 'ابدي', 'اعجابي', 'بالاقامه', 'في', 'الفندق', 'و', 'الخدمات', 'المقدمه', 'به', 'و', 'الجدول', 'الموضوع', 'للانشطه', 'اليوميه', 'لنا', 'و', 'تلبيه', 'رغباتنا', 'في', 'اسرع', 'وقت', 'ممكن', 'و', 'في', '(', 'الغالب', 'الاعم', ')', 'واتمني', 'لاداره', 'الفندق', 'المذيد', 'من', 'الرقي', 'والتقدم', '.', 'ونشكركم', 'لحسن', 'ضيافتكم', '.', '.', '.', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['فندق', 'غير', 'لائق', 'بالمره']","[1, 0, 0, 0]","[0, -1, -1, -1]"
"['هذا', 'الفندق', 'غير', 'ادمي', 'بالمره', 'حيث', 'المطعم', 'غير', 'نظيف', 'والغرف', 'بهااا', 'حشرات', 'وبعد', 'ان', 'وصلنا', 'قررنا', 'علي', 'الفور', 'مغادره', 'هذا', 'الفندق']","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, 0, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['ونرجو', 'من', 'الساده', 'القائمين', 'علي', 'هذا', 'المكان', 'الاهتمام', 'بيه', 'ولابد', 'من', 'المصدقيه', 'في', 'الصور', 'المعروضه', 'علي', 'الانترنت', 'حيث', 'ان', 'تللك', 'الصور', 'لا', 'تمث', 'للواقع', 'بصله']","[0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, 0, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['فندق', 'اكثر', 'من', 'رائع', 'للاجازات', 'السريعه', 'لقربه', 'من', 'القاهره', 'كان', 'هذا', 'هو', 'الاختيار', 'الامثل', 'لي', 'و', 'للعائله', 'لقضاء', 'اجازه', 'ترفيهيه', 'سريعه']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['-', 'مساحه', 'الفندق', 'كبيره', 'و', 'الخدمه', 'جيده', 'جدا', '-']","[0, 0, 1, 0, 0, 1, 0, 0, 0]","[-1, -1, 2, -1, -1, 2, -1, -1, -1]"
"['الغرفه', 'جيده', 'و', 'الشاطي', 'متسع', 'و', 'توجد', 'العديد', 'من', 'الانشطه']","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[2, -1, -1, 2, -1, -1, -1, -1, -1, -1]"
"['-', 'نوعيه', 'الطعام', 'في', 'المطعم', 'و', 'تنوعه', 'اكثر', 'من', 'ممتازه', 'و', 'غالبا', 'ما', 'ستجد', 'الطعام', 'المفضل', 'لك', 'سواء', 'علي', 'الافطار', 'او', 'العشاء', 'بخلاف', 'المشرويات', 'في', 'الهواء', 'الطلق']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['فندق', 'يرتقي', 'الي', 'العالميه', 'خلال', 'اقامتي', 'بفندق', 'هيلتون', 'البحيره', 'باماره', 'الشارقه', 'تبين', 'لي', 'ما', 'حققته', 'اداره', 'الهيلتون', 'بادارتها', 'لهذا', 'الفندق']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['لازم', 'الفندق', 'يتطور', 'بجد', 'ياجماعه', 'الفندق', 'في', 'مكان', 'كويس']","[0, 1, 0, 0, 0, 0, 0, 0, 0]","[-1, 2, -1, -1, -1, -1, -1, -1, -1]"
"['ولكن', 'ناقصه', 'حاجات', 'كتير', 'مثل', 'النظافه', 'لازم', 'تكون', 'اعلي', 'من', 'كده', 'زي', 'الخدمه', 'لازم', 'تكون', 'افضل', 'من', 'ذلك']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1]"
"['انا', 'بقول', 'كده', 'علشان', 'يبقي', 'شكلنا', 'امام', 'الجست', 'يبقي', 'شكلنا', 'نضيف', 'وفيه', 'بجانبه', 'سوبر', 'ماركت', 'كده', 'ياجماعه', 'غالي', 'بطريقه', 'جامده', 'ممكن', 'تشوف', 'اسعاره', 'وتشوف', 'اسعار', 'المحلات', 'التانيه', 'هتلاقيه', 'غالي', 'اوي', 'وده']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['طبعا', 'بيسيق', 'للفندق', 'والنظافه', 'لازم', 'تكون', 'اعلي', 'من', 'كده']","[0, 0, 1, 0, 0, 0, 0, 0, 0]","[-1, -1, 0, -1, -1, -1, -1, -1, -1]"
"['فندق', 'جيد', 'جدا', 'لا', 'يعيب', 'هذا', 'الفندق', 'سوي', 'الفقر', 'في', 'الطعام', 'ولكن', 'ليس', 'بدرجه', 'كبيره', 'مازال', 'هناك', 'انواع', 'يمكن', 'الاعتماد', 'عليها']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['ممتاز', 'مره', 'اخري', 'للمره', 'الثانيه', 'في', 'قصر', 'السراب', 'في', 'دبي', 'نحن', 'انا', 'وصديقي', 'اخذنا', 'غرفه', 'جميله', '.', 'اهتمام', 'طاقم', 'العمل', 'مره', 'اخري', 'كان', 'رائعا', '.', 'هذا', 'المكان', 'موصي', 'بزيارته', 'بشده', '.', 'وايضا', 'الطعام', 'في', '3', 'المطاعم', 'كان', 'ممتازا', '.', 'يمكنك', 'ممارسه', 'النشاطات', 'مبكرا', 'في', 'الصباح', 'او', 'في', 'وقت', 'متاخر', 'مساءا', '.', 'فهو', 'فندق', 'ممتاز', 'للاقامه', 'والتمتع', 'بالهدوء', 'والراحه', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, 2, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1]"
"['يجب', 'اغلاق', 'هذا', 'الفندق', 'يجب', 'اغلاق', 'هذا', 'الفندق', 'فهو', 'كارثه', 'محققه', '.', 'الغرف', 'قذره', 'والمكان', 'موبوء', 'بالصراصير', '.', 'في', 'غرفتي', '،', 'كان', 'صندوق', 'طرد', 'الحمام', 'لا', 'يعمل', 'وكان', 'المرحاض', 'بمنتهي', 'القذاره', '.', 'لا', 'يمكنني', 'تناول', 'الافطار', 'بهذا', 'المكان', 'حيث', 'المطبخ', 'قذر', 'جدا', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1]"
"['بعد', 'العشاء', 'لن', 'تجد', 'اي', 'شئ', 'تفعله', 'غير', 'النوم', 'الفندق', 'محترم', 'جدا', 'وجميع', 'العاملين', 'به', 'علي', 'درجه', 'كبيره', 'من', 'الاحترام']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1]"
"['لا', 'توجد', 'اي', 'مشروبات', 'ساخنه', 'بعد', 'العشاء', 'الا', 'في', 'الريسيبشن', 'المزدحم', 'جدا', 'حتي', 'المطعم', 'الوحيد', 'بالفندق', 'لا', 'يقدم', 'النسكافيه', 'العادي', 'بسهوله', 'بل', 'يجب', 'الانتظار', 'طويلا', 'للحصول', 'علي', 'كوب', 'نسكافيه']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['تقريبا', 'استعدت', 'لياقتي', 'البدنيه', 'مكثت', 'في', 'فندق', 'اربعه', 'ليال', 'اثناء', 'وجود', 'حدث', 'في', 'الكران', '.', 'الجناح', 'الذي', 'مكثت', 'فيه', 'كان', 'به', 'مساحه', 'كبيره', 'فارغه', 'وكان', 'مريح', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
